count,country,state,city,zip_code,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,Churn,churn_value,churn_score,cltv,churn_reason
1,United States,California,Traver,93673,Female,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,3340.55,0,0,31,3746,Attitude of support person
1,United States,California,Fresno,93701,Male,Yes,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.25,5774.55,0,0,70,4353,Attitude of support person
1,United States,California,Fresno,93702,Male,No,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),71.4,4487.3,0,0,56,5327,Attitude of support person
1,United States,California,Fresno,93704,Male,No,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.2,2854.95,0,0,53,4830,Attitude of support person
1,United States,California,Fresno,93705,Male,No,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,905.55,0,0,55,2404,Attitude of support person
1,United States,California,Fresno,93710,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.0,7589.8,0,0,70,5678,Attitude of support person
1,United States,California,Fresno,93720,Female,No,No,No,13,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.85,394.1,0,0,38,2444,Attitude of support person
1,United States,California,Fresno,93722,Female,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.55,295.95,0,0,22,3009,Attitude of support person
1,United States,California,Fresno,93725,Female,No,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.85,5459.2,0,0,75,5434,Attitude of support person
1,United States,California,Fresno,93726,Female,No,Yes,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),33.15,444.75,0,0,74,3882,Attitude of support person
1,United States,California,Fresno,93727,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.0,6782.15,0,0,44,5883,Attitude of support person
1,United States,California,Fresno,93728,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.8,6510.45,0,0,66,5762,Attitude of support person
1,United States,California,Salinas,93901,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8476.5,0,0,39,5841,Attitude of support person
1,United States,California,Salinas,93905,Male,No,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.15,4461.85,0,0,69,4322,Attitude of support person
1,United States,California,Salinas,93906,Male,No,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.85,62,0,0,57,5983,Attitude of support person
1,United States,California,Salinas,93907,Female,No,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,0,0,35,4771,Attitude of support person
1,United States,California,Salinas,93908,Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1424.9,0,0,68,4201,Attitude of support person
1,United States,California,Carmel By The Sea,93921,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.05,6309.65,0,0,33,5965,Attitude of support person
1,United States,California,Carmel Valley,93924,Female,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.0,5898.6,0,0,53,4488,Attitude of support person
1,United States,California,Chualar,93925,Male,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.8,4719.75,0,0,72,4036,Attitude of support person
1,United States,California,Gonzales,93926,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,457.3,0,0,77,5823,Attitude of support person
1,United States,California,Greenfield,93927,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),93.4,5822.3,0,0,42,6249,Attitude of support person
1,United States,California,Monterey,93940,Male,No,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,0,0,54,4987,Attitude of support person
1,United States,California,Pacific Grove,93950,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,104.3,0,0,53,5263,Attitude of support person
1,United States,California,San Lucas,93954,Male,No,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.4,121.25,0,0,77,4315,Attitude of support person
1,United States,California,Seaside,93955,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,0,0,75,4332,Attitude of support person
1,United States,California,Soledad,93960,Male,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598,0,0,51,5833,Attitude of support person
1,United States,California,Spreckels,93962,Male,No,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1269.1,0,0,51,6382,Attitude of support person
1,United States,California,Brisbane,94005,Male,No,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.7,4634.35,0,0,38,3333,Attitude of support person
1,United States,California,Burlingame,94010,Female,No,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.8,113.95,0,0,67,2496,Attitude of support person
1,United States,California,Daly City,94015,Female,No,No,No,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077,0,0,37,5404,Attitude of support person
1,United States,California,Half Moon Bay,94019,Female,No,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,0,0,25,6408,Attitude of support person
1,United States,California,La Honda,94020,Male,No,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,0,0,58,5201,Attitude of support person
1,United States,California,Los Altos,94022,Male,Yes,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,504.2,0,0,64,2269,Attitude of support person
1,United States,California,Menlo Park,94025,Female,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.25,7511.65,0,0,37,5649,Attitude of support person
1,United States,California,Atherton,94027,Female,No,Yes,No,49,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.8,1782,0,0,69,4865,Attitude of support person
1,United States,California,Portola Valley,94028,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,20.05,0,0,52,5368,Attitude of support person
1,United States,California,Millbrae,94030,Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,609.65,0,0,38,2107,Attitude of support person
1,United States,California,Montara,94037,Female,Yes,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.5,2857.6,0,0,56,4997,Attitude of support person
1,United States,California,Moss Beach,94038,Male,No,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.2,3247.55,0,0,55,5263,Attitude of support person
1,United States,California,Mountain View,94041,Male,No,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823,0,0,46,2132,Attitude of support person
1,United States,California,Pacifica,94044,Male,Yes,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.1,2619.25,0,0,50,2143,Attitude of support person
1,United States,California,Redwood City,94061,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,0,0,64,6063,Attitude of support person
1,United States,California,Redwood City,94062,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,0,0,75,4219,Attitude of support person
1,United States,California,Redwood City,94063,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,0,0,42,5027,Attitude of support person
1,United States,California,Redwood City,94065,Female,No,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,5682.25,0,0,67,5731,Attitude of support person
1,United States,California,San Carlos,94070,Male,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,0,0,21,5548,Attitude of support person
1,United States,California,San Gregorio,94074,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,27.55,0,0,74,4836,Attitude of support person
1,United States,California,Sunnyvale,94087,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,0,0,24,4196,Attitude of support person
1,United States,California,Sunnyvale,94089,Male,No,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,0,0,51,4219,Attitude of support person
1,United States,California,San Francisco,94103,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.4,234.85,0,0,49,5344,Attitude of support person
1,United States,California,San Francisco,94104,Male,No,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,0,0,39,2051,Attitude of support person
1,United States,California,San Francisco,94105,Female,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,170.9,0,0,40,5919,Attitude of support person
1,United States,California,San Francisco,94107,Female,No,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.25,7984.15,0,0,54,4361,Attitude of support person
1,United States,California,San Francisco,94109,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.0,1288.3,0,0,77,4452,Attitude of support person
1,United States,California,San Francisco,94110,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,7848.5,0,0,72,6283,Attitude of support person
1,United States,California,San Francisco,94111,Male,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,267,0,0,62,4018,Attitude of support person
1,United States,California,San Francisco,94112,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.2,1798.9,0,0,62,6499,Attitude of support person
1,United States,California,San Francisco,94115,Female,Yes,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,0,0,49,2491,Attitude of support person
1,United States,California,San Francisco,94116,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,0,0,24,4266,Attitude of support person
1,United States,California,San Francisco,94117,Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.7,2193,0,0,28,4501,Attitude of support person
1,United States,California,San Francisco,94118,Female,No,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,0,0,20,3471,Attitude of support person
1,United States,California,San Francisco,94121,Male,No,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.15,1505.9,0,0,24,4501,Attitude of support person
1,United States,California,San Francisco,94122,Male,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,255.35,0,0,80,4883,Attitude of support person
1,United States,California,San Francisco,94123,Male,No,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1189.4,0,0,51,5432,Attitude of support person
1,United States,California,San Francisco,94124,Female,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),79.7,4786.15,0,0,30,4010,Attitude of support person
1,United States,California,San Francisco,94127,Female,Yes,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.7,1820.9,0,0,34,5602,Attitude of support person
1,United States,California,San Francisco,94129,Female,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,0,0,70,5324,Attitude of support person
1,United States,California,San Francisco,94132,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.75,7039.45,0,0,45,4121,Attitude of support person
1,United States,California,San Francisco,94133,Female,No,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,86.45,2538.05,0,0,24,2923,Attitude of support person
1,United States,California,San Francisco,94134,Female,No,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,0,0,59,5176,Attitude of support person
1,United States,California,Palo Alto,94301,Male,No,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,0,0,80,5542,Attitude of support person
1,United States,California,Palo Alto,94303,Male,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1304.8,0,0,42,4035,Attitude of support person
1,United States,California,Stanford,94305,Female,No,No,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,33.6,435.45,0,0,30,2990,Attitude of support person
1,United States,California,Palo Alto,94306,Female,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,308.05,0,0,37,5251,Attitude of support person
1,United States,California,San Mateo,94401,Female,No,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,80.85, ,0,0,45,2048,Attitude of support person
1,United States,California,San Mateo,94403,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.9,0,0,69,6047,Attitude of support person
1,United States,California,San Mateo,94404,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,320.45,0,0,29,3366,Attitude of support person
1,United States,California,Alameda,94501,Female,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,0,0,63,2050,Attitude of support person
